name,categories,city,province,country,latitude,longitude,postalCode,address
Dairy Queen,Fast Food Restaurant,San Antonio,TX,US,29.42306,-98.484173,78205,849 E Commerce St
Dairy Queen,Ice Cream Shop and Fast Food Restaurant,San Antonio,TX,US,29.351346,-98.458339,78223,2282 SE Military Dr
Hardee's,Fast Food Restaurants,Virginia Beach,VA,US,36.875281,-76.038915,23454,2188 Great Neck Sq
Hardee's,Fast Food Restaurants,Norfolk,VA,US,36.869021,-76.291956,23517,505 W 21st St
Hardee's,Fast Food Restaurant,Richmond,VA,US,37.585167,-77.496783,23230,5000 W Broad St
Hardee's,Fast Food Restaurant,Roanoke,VA,US,37.303452,-79.983783,24017,3011 Hershberger Rd NW
Hardee's,Fast Food Restaurant,Portsmouth,VA,US,36.836845,-76.308136,23704,850 London Blvd
Hardee's,Fast Food Restaurant,Pulaski,VA,US,37.048369,-80.759749,24301,1032 E Main St
Hardee's,Fast Food Restaurants,Norfolk,VA,US,36.929187,-76.317875,23505,8405 Hampton Blvd
Hardee's,Fast Food Restaurant,Newport News,VA,US,37.131199,-76.532961,23608,430 Denbigh Blvd
Hardee's,Fast Food Restaurant,Lynchburg,VA,US,37.365812,-79.172249,24502,3750 Candlers Mountain Rd
Hardee's,Fast Food Restaurant,Lawrenceville,VA,US,36.752234,-77.852597,23868,501 S Hicks St
Hardee's,Fast Food Restaurant,Lynchburg,VA,US,37.412957,-79.173991,24501,2231 Langhorne Rd
Port of Subs,Fast Food Restaurant,Meridian,ID,US,43.590779,-116.365124,83642,2310 E Overland Rd
Port of Subs,Fast Food,Las Vegas,NV,US,36.121721,-115.243007,89103,3635 S Rainbow Blvd
Port of Subs,Fast Food,Las Vegas,NV,US,36.1991,-115.281057,89128,8552 W Lake Mead Blvd
Port of Subs,Fast Food,Las Vegas,NV,US,36.14391,-115.295979,89117,9101 W Sahara Ave
Port of Subs,Fast Food Restaurants,Dayton,NV,US,39.237101,-119.58641,89403,35 Dayton Valley Rd
Taco Bell,Fast Food Restaurant,Utica,MI,US,42.62877,-82.993912,48315,45201 Schoenherr Rd
Taco Bell,Fast Food Restaurants,Ann Arbor,MI,US,42.230907,-83.739813,48108,3860 S State Rd
Taco Bell,Fast Food Restaurants,Bakersfield,CA,US,35.398432,-119.109364,93312,9640 Hageman Rd
Dairy Queen,Fast Food Restaurants,Portage,IN,US,41.575923,-87.173196,46368,6255 Central Ave
Dairy Queen,Fast Food Restaurant,Evansville,IN,US,38.040812,-87.540047,47711,6801 Highway 41 N
Dairy Queen,Ice Cream Shop and Fast Food Restaurant Christian Park,Indianapolis,IN,US,39.760374,-86.101163,46201,3826 English Ave
Dairy Queen,Fast Food Restaurant and Ice Cream Shop,Mishawaka,IN,US,41.66294,-86.12615,46544,3303 Lincolnway E
Dairy Queen,Fast Food Restaurant,Evansville,IN,US,37.977571,-87.634586,47712,4830 University Dr
Dairy Queen,Fast Food Restaurants,North Manchester,IN,US,41.016468,-85.759674,46962,309 State Road 13 N
Dairy Queen,Fast Food Restaurants,New Albany,IN,US,38.346607,-85.797911,47150,3302 Kamer Miller Rd
Taco Bell,Fast Food Restaurant,Wayne,MI,US,42.283657,-83.363898,48184,32940 Michigan Ave
Dairy Queen,Fast Food Restaurants,Mattoon,IL,US,39.481538,-88.364454,61938,913 Charleston Ave
Dairy Queen,Fast Food,Chicago,IL,US,41.953301,-87.767849,60634,5636 W Irving Park Rd
Dairy Queen,Fast Food Restaurant,El Paso,IL,US,40.737017,-89.026139,61738,685 W Main St
Dairy Queen,Fast Food Restaurant,Mahomet,IL,US,40.191908,-88.401881,61853,601 E Oak St
McDonald's,Fast Food,Cambridge,MA,US,42.389162,-71.11789,2140,35 White St
Milk Street Cafe,Fast Food Restaurants,Boston,MA,US,42.357,-71.057588,2109,50 Milk St
McDonald's,Fast Food Restaurants,Boston,MA,US,42.338242,-71.106394,2115,340 Longwood Ave
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Lincoln Park,MI,US,42.25059,-83.195322,48146,2306 Dix Hwy
Taco Bell,Fast Food,Massillon,OH,US,40.80019,-81.511421,44646,1108 Lincoln Way East
Taco Bell,Fast Food,Kings Mountain,NC,US,35.231412,-81.332652,28086,705 York Road
Dairy Queen,Fast Food Restaurants,Pekin,IL,US,40.566695,-89.653915,61554,401 S 2nd St
Dairy Queen,Fast Food Restaurants,Peoria,IL,US,40.738856,-89.602672,61614,4204 N Sheridan Rd
Pei Wei,Fast Food Restaurant,Gilbert,AZ,US,33.334671,-111.790032,85296,1084 S Gilbert Suite 601
Dairy Queen,Fast Food Restaurant,Petersburg,IL,US,40.008448,-89.848308,62675,401 S 6th St
Dairy Queen,Fast Food Restaurants,Decatur,IL,US,39.819918,-88.883699,62521,4605 E Maryland St
Dairy Queen,Fast Food Restaurants,Cary,IL,US,42.219047,-88.258381,60013,3106 3 Oaks Rd
Dairy Queen,Fast Food Restaurants,Monmouth,IL,US,40.914208,-90.648196,61462,316 N Main St
Dairy Queen,Fast Food Restaurant,Marion,IL,US,37.740923,-88.925396,62959,201 E Deyoung St
W.G. Grinders,Fast Food Restaurants,Columbus,OH,US,39.987216,-83.044532,43212,1453 Grandview Ave
Foster's Freeze,"Ice Cream Shop, Fast Food Restaurant, and Burger Joint",Los Angeles,CA,US,34.136803,-118.215193,90041,4967 Eagle Rock Blvd
Caseys Carry Out Pizza,Fast Food,Polo,IL,US,41.986872,-89.578918,61064,120 N Division Ave
Tastee Freez,Fast Food Restaurants,McAlester,OK,US,34.93126,-95.763988,74501,526 E Carl Albert Pkwy
Taco Bueno,Fast Food Restaurant,Oklahoma City,OK,US,35.609104,-97.529511,73114,945 W Memorial Rd
McDonald's,Fast Food Restaurants,Lafayette,LA,US,30.252668,-92.037149,70507,1737 N University Ave
McDonald's,Fast Food Restaurants,Montrose,MI,US,43.176212,-83.887437,48457,249 E State St
Wendy's,Fast Food Restaurant,Manassas,VA,US,38.78166,-77.51244,20109,8010 Sudley Rd
Jimmy John's,Fast Food Restaurant,Sylvania,OH,US,41.715443,-83.698148,43560,6385 Monroe St
Subway,Fast Food Restaurants,Cartersville,GA,US,34.203844,-84.809281,30120,1211 Joe Frank Harris Pkwy SE
Subway,Fast Food Restaurants,Bowdon,GA,US,33.538661,-85.251916,30108,192 Lovvorn Ave
Dairy Queen,Fast Food Restaurants,Macon,GA,US,32.856549,-83.616455,31211,1185 Gray Hwy
Dairy Queen,Fast Food Restaurants,Gainesville,GA,US,34.228802,-83.864934,30504,3156 Frontage Rd
Dairy Queen,Fast Food Restaurants,Warner Robins,GA,US,32.618255,-83.618517,31093,1224 Watson Blvd
Subway,Fast Food Restaurants,Albany,GA,US,31.499616,-84.115596,31705,1637 Liberty Expy SE
Subway,Fast Food Restaurant,Albany,GA,US,31.620486,-84.220416,31707,1103 N Westover Blvd
Dairy Queen,Fast Food Restaurants,Barnesville,GA,US,33.054774,-84.15625,30204,119 Atlanta St
Dairy Queen,Fast Food Restaurant,North Augusta,SC,US,33.572772,-81.938715,29860,1035 Edgefield Rd
Hardee's,Fast Food,Pensacola,FL,US,30.519652,-87.314643,32526,2500 Wilde Lake Blvd
Hardee's,Fast Food Restaurants,Panama City,FL,US,30.211082,-85.650126,32405,3439 Highway 77
Dairy Queen,Fast Food,Atlanta,GA,US,33.86021,-84.309952,30319,3473 Clairmont Rd NE
Dairy Queen,Fast Food,Atlanta,GA,US,33.880324,-84.275398,30341,2781 Chamblee Tucker Rd
Dairy Queen,Fast Food Restaurant,Jonesboro,GA,US,33.532392,-84.355959,30236,256 N Main St
Dairy Queen,Fast Food,Atlanta,GA,US,33.771188,-84.373631,30308,410 North Ave NE
Hardee's,Fast Food Restaurants,Jacksonville,FL,US,30.429273,-81.653066,32218,498 Busch Dr
Hardee's,Fast Food Restaurants,Atlantic Beach,FL,US,30.335676,-81.415375,32233,1500 Mayport Rd
Hardee's,Fast food restaurants,Fort Walton Beach,FL,US,30.44787,-86.638646,32547,822 Beal Pkwy NW
Hardee's,Fast Food Restaurants,Graceville,FL,US,30.968267,-85.510864,32440,5425 Cotton St
Hardee's,Fast Food Restaurant,DeLand,FL,US,29.053904,-81.324411,32720,1098 W International Speedway Blvd
Hardee's,Fast food restaurants,Harrington,DE,US,38.9237,-75.56722,19952,7237 Milford Harrington Hwy
Hardee's,Fast Food Restaurant,Chattahoochee,FL,US,30.703743,-84.854535,32324,651 W Washington St
Hardee's,Fast Food Restaurant,Springdale,AR,US,36.1825,-94.138655,72764,401 S Thompson St
Papa John's Pizza,"Pizza Place, Fast Food Restaurant, and Italian Restaurant Preston Park",Roanoke,VA,US,37.313592,-79.952038,24012,4513 Williamson Rd NW
Burger King,Fast Food Restaurant,Bangor,ME,US,44.83564,-68.742387,4401,631 Hogan Rd
Papa John's Pizza,"Pizza Place, Italian Restaurant, and Fast Food Restaurant",Daleville,VA,US,37.41027,-79.913083,24083,1783 Roanoke Rd
Pizza Hut,Fast Food Restaurants,Dickinson,ND,US,46.875699,-102.810832,58601,22 S State Ave
Burger King,Fast Food Restaurant,Asheboro,NC,US,35.6876,-79.82614,27205,758 W Dixie Dr
Cook Out,Fast Food Restaurant,Winston-Salem,NC,US,36.069592,-80.334167,27103,4505 Kester Mill Rd
SUBWAYÂ¬Ã†,Fast Food Restaurants,Saint Louis,MO,US,38.615623,-90.221252,63104,1641 S Jefferson Ave
Krispy Krunchy Chicken,Fast Food Restaurants,Eunice,LA,US,30.48697,-92.42648,70535,1051 W Maple Ave
Hardee's/red Burrito,Fast Food Restaurant,Festus,MO,US,38.21353844,-90.40835567,63028,1305 Veterans Blvd
Arby's,Fast Food,Florissant,MO,US,38.8067,-90.297975,63033,13963 New Halls Ferry Rd
Lacey's On The Hill Restaurant,Fast Food Restaurants,Cape Girardeau,MO,US,37.31071,-89.53989,63701,1701 Lacey St
Dairy Queen,Fast Food Restaurants,Fairborn,OH,US,39.779771,-84.050756,45324,2724 Colonel Glenn Hwy
Dairy Queen,Fast Food Restaurants,Akron,OH,US,41.108993,-81.507567,44310,260 E Cuyahoga Falls Ave
Dairy Queen,Ice Cream Shop and Fast Food Restaurant,New Philadelphia,OH,US,40.492212,-81.444822,44663,235 N Broadway St
Dairy Queen,Ice Cream Shop and Fast Food Restaurant,Cambridge,OH,US,40.00481,-81.575932,43725,2163 Southgate Pkwy
Arby's,Fast Food Restaurants,Florence,SC,US,34.18876,-79.82402,29501,2399 David H Mcleod Blvd
Arby's,Fast Food Restaurant,Florence,SC,US,34.166512,-79.763886,29505,1420 S Irby St
Burger King,Fast Food Restaurant and Burger Joint,Derry,NH,US,42.900371,-71.33503,3038,35 Manchester Rd
McDonald's,Fast Food Restaurant,Rutland,VT,US,43.618244,-72.957313,5701,195 Woodstock Ave
McDonald's,Fast Food,Layton,UT,US,41.077026,-111.973568,84041,1155 N Hill Field Rd
McDonald's,Fast Food Restaurants,Enosburg Falls,VT,US,44.913112,-72.796661,5450,41 Jayview Dr
Pizza Pro,Fast Food Restaurants,West Helena,AR,US,34.549637,-90.65453,72390,6096 Highway 49
McDonald's,Fast Food Restaurant,South Burlington,VT,US,44.464893000000004,-73.184211,5403,155 Dorset St
McDonald's,Fast Food Restaurants,South Burlington,VT,US,44.437629,-73.210838,5403,1125 Shelburne Rd
McDonald's,Fast Food Restaurant,Essex Junction,VT,US,44.507366,-73.086501,5452,71 Upper Main St
McDonald's,Fast Food Restaurant,Colchester,VT,US,44.503345,-73.1809,5446,44 S Park Dr
Hardee's,Fast Food Restaurant,Adairsville,GA,US,34.37653,-84.91442,30103,101 Princeton Blvd
McDonald's,Fast Food Restaurant Fairpark,Salt Lake City,UT,US,40.771496,-111.917532,84116,916 W North Temple
McDonald's,Fast Food Restaurants,Ogden,UT,US,41.178295,-112.000468,84405,909 W Riverdale Rd
McDonald's,Fast Food Restaurant,Provo,UT,US,40.250567,-111.662228,84604,211 W 1230 N
McDonald's,Fast Food Restaurants,Veradale,WA,US,47.664944,-117.197199,99037,819 N Sullivan Rd
McDonald's,Fast Food Restaurants,Brigham City,UT,US,41.491076,-112.016097,84302,902 S Main St
McDonald's,Fast Food Restaurants,Yelm,WA,US,46.944589,-122.612408,98597,505 W Yelm Ave
Dairy Queen,Fast Food Restaurants,Clarksburg,WV,US,39.21248,-80.37987,26301,2740 Laurel Park Rd
McDonald's,Fast Food Restaurants,Yakima,WA,US,46.603108,-120.481796,98901,1600 E Chestnut Ave
McDonald's,Fast Food Restaurant,Yakima,WA,US,46.600036,-120.586846,98908,5910 Summitview Ave
McDonald's,Fast Food Restaurants,Walla Walla,WA,US,46.056214,-118.346068,99362,814 S 9th Ave
McDonald's,Fast Food Restaurant,Woodland,WA,US,45.910773,-122.746105,98674,1601 Pacific Ave
Cottage Inn Pizza,Fast Food Restaurants,East Lansing,MI,US,42.73332,-84.47609,48823,615 E Grand River Ave
Little Caesars Pizza,Fast Food,Los Angeles,CA,US,34.02649,-118.19894,90023,3476 Whittier Blvd
Burger King,Fast Food Restaurants,Davison,MI,US,43.017622,-83.517572,48423,1084 S State Rd
Culver's,Fast food restaurants,Murray,KY,US,36.6259,-88.3146,42071,818 N 12th St
Papa John's Pizza,Fast Food Restaurants,Owensboro,KY,US,37.750815,-87.111814,42301,2510 Frederica St
Domino's Pizza,Fast Food Restaurant,Rutherford,NJ,US,40.8278,-74.1011,7070,6 Orient Way
Runza,Fast Food Restaurant,Omaha,NE,US,41.205168,-96.123583,68137,13425 Q St
Pizza Hut,Fast Food Restaurants,Charlevoix,MI,US,45.308895,-85.258745,49720,1303 Bridge St
Runza,Fast Food Restaurant,Bellevue,NE,US,41.153051,-95.918252,68005,816 Galvin Rd S
Runza,Fast Food Restaurant,Fremont,NE,US,41.435241,-96.497046,68025,640 N Park Ave
Runza,Fast Food Restaurant,Norfolk,NE,US,42.024188,-97.42652,68701,814 S 13th St
Runza,Fast Food Restaurant,Wahoo,NE,US,41.205559,-96.622673,68066,141 S Chestnut St
Eudici's Pizza,Fast Food Restaurants,Saginaw,MI,US,43.4156,-84.04944,48609,6893 Gratiot Rd
Domino's Pizza,Fast Food Restaurants,Norwood,NJ,US,40.9994,-73.9537,7648,538 Livingston St
Domino's Pizza,Fast Food Restaurants,Budd Lake,NJ,US,40.8805,-74.7315,7828,141 Us Highway 46
Sbarro,Fast Food Restaurants,Auburn Hills,MI,US,42.702887,-83.306602,48326,4402 Baldwin Rd
McDonald's,Fast Food Restaurant,Belvidere,IL,US,42.269137,-88.853432,61008,1313 N State St
McDonald's,Fast Food Restaurants,Breese,IL,US,38.619582,-89.530023,62230,681 N 12th St
McDonald's,Fast Food Restaurants,Braidwood,IL,US,41.265585,-88.208353,60408,285 N Front St
McDonald's,Fast Food Restaurant,Bolingbrook,IL,US,41.698519,-88.068207,60440,100 N Bolingbrook Dr
McDonald's,Fast Food Restaurant,Bradley,IL,US,41.160051,-87.851081,60915,1180 N Kinzie Ave
McDonald's,Fast Food Restaurants,Bourbonnais,IL,US,41.159303,-87.886347,60914,575 Main St NW
Pizza Hut,Fast Food Restaurants,Plainwell,MI,US,42.449917,-85.661605,49080,1224 M 89
McDonald's,Fast Food Restaurant,Berwyn,IL,US,41.850214,-87.783733,60402,6401 Cermak Rd
McDonald's,Fast food restaurants,Berwyn,IL,US,41.849966,-87.802979,60402,7181 Cermak Rd
McDonald's,Fast Food Restaurant,Belvidere,IL,US,42.240066,-88.841255,61008,240 W Chrysler Dr
McDonald's,Fast Food,Belleville,IL,US,38.545182,-90.052155,62223,7301 Westfield Plaza Dr
McDonald's,Fast Food,Aurora,IL,US,41.778876,-88.315713,60506,1023 N Lake St
McDonald's,Fast Food,Aurora,IL,US,41.759701,-88.208402,60504,188 Fox Valley Ctr
Arby's,Fast Food,Alpena,MI,US,45.044076,-83.456928,49707,2250 US Highway 23 S
Dairy Queen,Fast Food Restaurants,Alpena,MI,US,45.05034,-83.445,49707,1001 S State Ave
Pizza Hut,Fast Food Restaurants,Sulphur,LA,US,30.227514,-93.343155,70663,3000 Maplewood Dr
McDonald's,Fast Food Restaurants,Aledo,IL,US,41.199464,-90.733615,61231,1402 SE 3rd St
McDonald's,Fast Food,Algonquin,IL,US,42.163979,-88.285165,60102,500 E Algonquin Rd
McDonald's,Fast Food Restaurant,Algonquin,IL,US,42.173932,-88.335286,60102,125 S Randall Rd
Taco Cabana,Fast Food Restaurant,Conroe,TX,US,30.338972,-95.452562,77304,202 S Loop 336 W
McDonald's,Fast Food Restaurants,Nampa,ID,US,43.587291,-116.575061,83651,148 Caldwell Blvd
Arby's,Fast Food Restaurants,Baton Rouge,LA,US,30.39099,-91.06156,70809,6464 Siegen Ln
McDonald's,Fast Food Restaurants,Eagle,ID,US,43.693428,-116.353552,83616,178 S Eagle Rd
McDonald's,Fast Food Restaurant,Emmett,ID,US,43.863452,-116.500085,83617,1335 S Washington Ave
Subway,Fast Food Restaurants,Belle Vernon,PA,US,40.174915,-79.806673,15012,1750 Rostraver Rd
Subway,Fast Food Restaurants,Aliquippa,PA,US,40.588694,-80.260898,15001,2693 Brodhead Rd
McDonald's,Fast Food Restaurants,Wendell,NC,US,35.792697,-78.37903,27591,2900 Wendell Blvd
McDonald's,Fast Food,Lumberton,NC,US,34.62292,-79.047438,28358,2900 W 5th St
Round Table Pizza,Fast Food,Lancaster,CA,US,34.686106,-118.146797,93534,44204 10th St W
Pizza Hut,Fast Food,Lancaster,CA,US,34.698297,-118.147471,93534,44836 10th St W
Chicken Express,Fast Food Restaurants,Paris,TX,US,33.66189,-95.506573,75462,3820 Lamar Ave
Chicken Express,"Fried Chicken Joint, Fast Food Restaurant, and Food",North Richland Hills,TX,US,32.840958,-97.21383,76180,5100 Davis Blvd
Chicken Express,Fast Food Restaurant,Little Elm,TX,US,33.154826,-96.946861,75068,904 W Eldorado Pkwy
Chicken Express,Fast Food Restaurant,Lubbock,TX,US,33.59233,-101.914511,79416,4704 4th St
Chicken Express,Fried Chicken Joint and Fast Food Restaurant,Keller,TX,US,32.934361,-97.236057,76248,791 Keller Pkwy
Chicken Express,Fast Food Restaurants,Hamilton,TX,US,31.721935,-98.118673,76531,305 N Rice St
Chicken Express,Fast Food Restaurants,Gainesville,TX,US,33.636432,-97.13330500000001,76240,1108 N Grand Ave
Chicken Express,Fast Food Restaurants,Eastland,TX,US,32.401465,-98.791001,76448,1451 E Main St
Culver's,Fast food restaurants,Chaska,MN,US,44.830225,-93.601813,55318,180 Pioneer Trl
Jimmy John's,Fast Food Restaurant,Burnsville,MN,US,44.745654,-93.300905,55306,1615 County Road 42 W
McDonald's,Fast Food Restaurant,Jackson,MS,US,32.385437,-90.147307,39206,595 E Beasley Rd
McDonald's,Fast food restaurants,Biloxi,MS,US,30.446349,-88.934148,39532,970 Cedar Lake Rd
McDonald's,Fast Food Restaurant,Charlotte,NC,US,35.108263,-80.881511,28273,9505 South Blvd
McDonald's,Fast Food Restaurants,Columbus,MS,US,33.493277,-88.363825,39702,937 Alabama St
McDonald's,Fast Food Restaurant,High Point,NC,US,35.989293,-80.002751,27262,930 Mall Loop Rd
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Albert Lea,MN,US,43.684267,-93.359575,56007,2707 Bridge Ave
McDonald's,Fast Food Restaurant,Raleigh,NC,US,35.900308,-78.681365,27613,8305 Creedmoor Rd
McDonald's,Fast Food Restaurant,Libby,MT,US,48.387043,-115.552063,59923,905 Louisiana Ave
Boomer's Drive-In,Fast Food Restaurants,Bellingham,WA,US,48.739136,-122.469467,98225,310 N Samish Way
McDonald's,Fast Food Restaurant,Moss Point,MS,US,30.438931,-88.526545,39563,6724 Highway 63
McDonald's,Fast Food Restaurant,Lexington,NC,US,35.837287,-80.253557,27295,812 Winston Rd
McDonald's,Fast Food Restaurant,Kernersville,NC,US,36.110972,-80.089276,27284,840 S Main St
McDonald's,Fast Food Restaurant and Burger Joint,Bozeman,MT,US,45.698929,-111.046744,59715,822 Wheat Dr
McDonald's,Fast Food Restaurants,Conover,NC,US,35.695895,-81.232175,28613,717 Conover Blvd W
McDonald's,Fast Food Restaurant Heart of Missoula,Missoula,MT,US,46.869446,-113.985036,59802,720 E Broadway St
McDonald's,Fast Food Restaurant,Cleveland,MS,US,33.759524,-90.715742,38732,710 N Davis Ave
McDonald's,Fast Food Restaurants,Biloxi,MS,US,30.39304,-88.884899,39530,692 Beach Blvd
McDonald's,Fast Food Restaurant,Southaven,MS,US,34.962709,-89.990486,38671,65 Goodman Rd W
McDonald's,Fast Food Restaurants,Greensboro,NC,US,36.088625,-79.887872,27410,706 College Rd
McDonald's,Fast Food Restaurants,Scotland Neck,NC,US,36.126193,-77.423143,27874,701 Main St
McDonald's,Fast Food Restaurants,Fayetteville,NC,US,35.03713,-79.006832,28304,6779 Raeford Rd
McDonald's,Fast Food Restaurant,Whitefish,MT,US,48.396123,-114.334756,59937,6495 Us Highway 93 S
McDonald's,Fast Food Restaurants,Charlotte,NC,US,35.333437,-80.798965,28269,6225 W Sugar Creek Rd
McDonald's,Fast Food Restaurant and Burger Joint,Charlotte,NC,US,35.203199,-80.73825,28212,6301 Albemarle Rd
McDonald's,Fast Food Restaurant and Gas Station,Salisbury,NC,US,35.661995,-80.500358,28147,601 Jake Alexander Blvd W
McDonald's,Fast food restaurants,Greensboro,NC,US,36.126014,-79.906582,27410,5701 Inman Rd
McDonald's,Fast Food Restaurant,Charlotte,NC,US,35.236497,-80.735822,28215,5800 E Wt Harris Blvd
Hot Dog on a Stick,Fast Food,Milpitas,CA,US,37.419405,-121.897491,95035,610 Great Mall Dr
Hot Dog on a Stick,Fast Food Restaurants,Santa Maria,CA,US,34.952117,-120.433482,93454,197 Town Ctr E
Hot Dog on a Stick,Fast Food Restaurant,Sacramento,CA,US,38.599885,-121.427442,95815,1689 Arden Way
Dunkin' Donuts,Fast Food,Brooklyn,NY,US,40.619683,-74.008071,11228,7602 13th Ave
Dunkin' Donuts,Fast Food,Brooklyn,NY,US,40.692187,-73.991162,11201,56 Court St
Arby's,Fast Food,Lexington,NC,US,35.826728,-80.249726,27292,401 N Main St
Burger King,Fast Food Restaurant,Lexington,NC,US,35.786441,-80.261414,27292,1432 Cotton Grove Rd
Burger King,Fast Food,Fairview Heights,IL,US,38.592706,-89.97913,62208,401 Lincoln Hwy
Hardee's,Fast Food Restaurants,Park Hills,MO,US,37.838741,-90.487971,63601,100 Plaza Sq
Dunkin' Donuts,Fast Food,Brooklyn,NY,US,40.680355,-73.948909,11216,1309 Fulton St
Dunkin' Donuts,Fast Food,Bronx,NY,US,40.844458,-73.89729,10457,4115 3rd Ave
Dunkin' Donuts,Fast Food,Bronx,NY,US,40.826478,-73.821994,10465,3732 E Tremont Ave
Christo's Original,Fast Food Restaurants,Lexington,NC,US,35.808933,-80.27141,27292,1500 S Main St
Burger King,Fast Food Restaurant and Burger Joint,Rockford,IL,US,42.242137,-88.976027,61112,7197 Charles St
Burger King,Fast Food Restaurants,West Monroe,LA,US,32.517245,-92.157261,71291,100 Thomas Rd
Taco Bell,Fast Food Restaurant,Hartland,MI,US,42.633792,-83.745291,48353,10440 Highland Rd
Burger King,"Fast Food Restaurant, Playground, and Burger Joint Northeast",Rockford,IL,US,42.266918,-89.078393,61104,1138 E State St
Burger King,Fast Food Restaurant,Quincy,IL,US,39.935583,-91.358298,62301,421 N 36th St
Burger King,Fast Food Restaurant,Richton Park,IL,US,41.483933,-87.716547,60471,4121 Sauk Trl
